,movie_id,name,cleaned_genre,year
999,1012,Old Yeller ,"Children's,Drama",1957
1000,1013,"Parent Trap, The ","Children's,Drama",1961
1001,1014,Pollyanna ,"Children's,Comedy,Drama",1960
1002,1015,Homeward Bound: The Incredible Journey ,"Adventure,Children's",1993
1003,1016,"Shaggy Dog, The ","Children's,Comedy",1959
1004,1017,Swiss Family Robinson ,"Adventure,Children's",1960
1005,1018,That Darn Cat! ,"Children's,Comedy,Mystery",1965
1006,1019,"20,000 Leagues Under the Sea ","Adventure,Children's,Fantasy,Sci-Fi",1954
1007,1020,Cool Runnings ,Comedy,1993
1008,1021,Angels in the Outfield ,"Children's,Comedy",1994
1009,1022,Cinderella ,"Animation,Children's,Musical",1950
1010,1023,Winnie the Pooh and the Blustery Day ,"Animation,Children's",1968
1011,1024,"Three Caballeros, The ","Animation,Children's,Musical",1945
1012,1025,"Sword in the Stone, The ","Animation,Children's",1963
1013,1026,So Dear to My Heart ,"Children's,Drama",1949
1014,1027,Robin Hood: Prince of Thieves ,Drama,1991
1015,1028,Mary Poppins ,"Children's,Comedy,Musical",1964
1016,1029,Dumbo ,"Animation,Children's,Musical",1941
1017,1030,Pete's Dragon ,"Adventure,Animation,Children's,Musical",1977
1018,1031,Bedknobs and Broomsticks ,"Adventure,Children's,Musical",1971
1019,1032,Alice in Wonderland ,"Animation,Children's,Musical",1951
1020,1033,"Fox and the Hound, The ","Animation,Children's",1981
1021,1034,Freeway ,Crime,1996
1022,1035,"Sound of Music, The ",Musical,1965
1023,1036,Die Hard ,"Action,Thriller",1988
1024,1037,"Lawnmower Man, The ","Action,Sci-Fi,Thriller",1992
1025,1038,Unhook the Stars ,Drama,1996
1026,1039,Synthetic Pleasures ,Documentary,1995
1027,1040,"Secret Agent, The ",Drama,1996
1028,1041,Secrets & Lies ,Drama,1996
1029,1042,That Thing You Do! ,Comedy,1996
1030,1043,To Gillian on Her 37th Birthday ,"Drama,Romance",1996
1031,1044,Surviving Picasso ,Drama,1996
1032,1045,Love Is All There Is ,"Comedy,Drama",1996
1033,1046,Beautiful Thing ,"Drama,Romance",1996
1034,1047,"Long Kiss Goodnight, The ","Action,Thriller",1996
1035,1049,"Ghost and the Darkness, The ","Action,Adventure",1996
1036,1050,Looking for Richard ,"Documentary,Drama",1996
1037,1051,Trees Lounge ,Drama,1996
1038,1052,"Proprietor, The ",Drama,1996
1039,1053,Normal Life ,"Crime,Drama",1996
1040,1054,Get on the Bus ,Drama,1996
1041,1055,Shadow Conspiracy ,Thriller,1997
1042,1056,Jude ,Drama,1996
1043,1057,Everyone Says I Love You ,"Comedy,Musical,Romance",1996
1044,1058,Bitter Sugar (Azucar Amargo) ,Drama,1996
1045,1059,William Shakespeare's Romeo and Juliet ,"Drama,Romance",1996
1046,1060,Swingers ,"Comedy,Drama",1996
1047,1061,Sleepers ,"Crime,Drama",1996
1048,1062,"Sunchaser, The ",Drama,1996
1049,1063,Johns ,Drama,1996
1050,1064,Aladdin and the King of Thieves ,"Animation,Children's,Comedy",1996
1051,1065,"Woman in Question, The ",Mystery,1950
1052,1066,Shall We Dance? ,"Comedy,Musical,Romance",1937
1053,1067,"Damsel in Distress, A ","Comedy,Musical,Romance",1937
1054,1068,Crossfire ,"Crime,Film-Noir",1947
1055,1069,"Murder, My Sweet ","Film-Noir,Thriller",1944
1056,1070,Macao ,Adventure,1952
1057,1071,For the Moment ,"Romance,War",1994
1058,1073,Willy Wonka and the Chocolate Factory ,"Adventure,Children's,Comedy,Fantasy",1971
1059,1075,"Sexual Life of the Belgians, The ",Comedy,1994
1060,1076,"Innocents, The ",Thriller,1961
1061,1077,Sleeper ,"Comedy,Sci-Fi",1973
1062,1078,Bananas ,"Comedy,War",1971
1063,1079,"Fish Called Wanda, A ",Comedy,1988
1064,1080,Monty Python's Life of Brian ,Comedy,1979
1065,1081,Victor/Victoria ,"Comedy,Musical",1982
1066,1082,"Candidate, The ",Drama,1972
1067,1083,"Great Race, The ","Comedy,Musical",1965
1068,1084,Bonnie and Clyde ,"Crime,Drama",1967
1069,1085,"Old Man and the Sea, The ","Adventure,Drama",1958
1070,1086,Dial M for Murder ,"Mystery,Thriller",1954
1071,1087,Madame Butterfly ,Musical,1995
1072,1088,Dirty Dancing ,"Musical,Romance",1987
1073,1089,Reservoir Dogs ,"Crime,Thriller",1992
1074,1090,Platoon ,"Drama,War",1986
1075,1091,Weekend at Bernie's ,Comedy,1989
1076,1092,Basic Instinct ,"Mystery,Thriller",1992
1077,1093,"Doors, The ","Drama,Musical",1991
1078,1094,"Crying Game, The ","Drama,Romance,War",1992
1079,1095,Glengarry Glen Ross ,Drama,1992
1080,1096,Sophie's Choice ,Drama,1982
1081,1097,E.T. the Extra-Terrestrial ,"Children's,Drama,Fantasy,Sci-Fi",1982
1082,1098,"Search for One-eye Jimmy, The ",Comedy,1996
1083,1099,"Christmas Carol, A ",Drama,1938
1084,1100,Days of Thunder ,"Action,Romance",1990
1085,1101,Top Gun ,"Action,Romance",1986
1086,1102,American Strays ,Action,1996
1087,1103,Rebel Without a Cause ,Drama,1955
1088,1104,"Streetcar Named Desire, A ",Drama,1951
1089,1105,Children of the Corn IV: The Gathering ,Horror,1996
1090,1106,"Leopard Son, The ",Documentary,1996
1091,1107,Loser ,Comedy,1991
1092,1108,Prerokbe Ognja ,Documentary,1995
1093,1109,Charm's Incidents ,Drama,1996
1094,1110,Bird of Prey ,Action,1996
1095,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) ,Documentary,1996
1096,1112,Palookaville ,"Action,Drama",1996
1097,1113,"Associate, The ",Comedy,1996
1098,1114,"Funeral, The ",Drama,1996
1099,1115,Sleepover ,"Comedy,Drama",1995
1100,1116,"Single Girl, A (La Fille Seule) ",Drama,1995
1101,1117,"Eighth Day, The (Le Huitième jour ) ",Drama,1996
1102,1118,Tashunga ,"Adventure,Western",1995
1103,1119,Drunks ,Drama,1997
1104,1120,"People vs. Larry Flynt, The ",Drama,1996
1105,1121,Glory Daze ,Drama,1996
1106,1122,Plutonium Circus ,Documentary,1995
1107,1123,"Perfect Candidate, A ",Documentary,1996
1108,1124,On Golden Pond ,Drama,1981
1109,1125,"Return of the Pink Panther, The ",Comedy,1974
1110,1126,Drop Dead Fred ,"Comedy,Fantasy",1991
1111,1127,"Abyss, The ","Action,Adventure,Sci-Fi,Thriller",1989
1112,1128,"Fog, The ",Horror,1980
1113,1129,Escape from New York ,"Action,Adventure,Sci-Fi,Thriller",1981
1114,1130,"Howling, The ",Horror,1980
1115,1131,Jean de Florette ,Drama,1986
1116,1132,Manon of the Spring (Manon des sources) ,Drama,1986
1117,1133,Talking About Sex ,"Comedy,Drama",1994
1118,1134,Johnny 100 Pesos ,"Action,Drama",1993
1119,1135,Private Benjamin ,Comedy,1980
1120,1136,Monty Python and the Holy Grail ,Comedy,1974
1121,1137,Hustler White ,Romance,1996
1122,1138,Dadetown ,Documentary,1995
1123,1139,Everything Relative ,Drama,1996
1124,1140,Entertaining Angels: The Dorothy Day Story ,Drama,1996
1125,1141,Hoogste tijd ,Drama,1995
1126,1142,Get Over It ,Drama,1996
1127,1143,Three Lives and Only One Death ,Comedy,1996
1128,1144,"Line King: Al Hirschfeld, The ",Documentary,1996
1129,1145,Snowriders ,Documentary,1996
1130,1146,Curtis's Charm ,"Comedy,Drama",1995
1131,1147,When We Were Kings ,Documentary,1996
1132,1148,"Wrong Trousers, The ","Animation,Comedy",1993
1133,1149,JLG/JLG - autoportrait de décembre ,"Documentary,Drama",1994
1134,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) ",Drama,1982
1135,1151,Faust ,"Animation,Comedy,Thriller",1994
1136,1152,He Walked by Night ,"Crime,Film-Noir,Thriller",1948
1137,1153,Raw Deal ,Film-Noir,1948
1138,1154,T-Men ,Film-Noir,1947
1139,1155,"Invitation, The (Zaproszenie) ",Drama,1986
1140,1156,"Children Are Watching us, The (Bambini ci guardano, I) ",Drama,1942
1141,1157,"Symphonie pastorale, La ",Drama,1946
1142,1158,Here Comes Cookie ,Comedy,1935
1143,1159,Love in Bloom ,Romance,1935
1144,1160,Six of a Kind ,Comedy,1934
1145,1161,"Tin Drum, The (Blechtrommel, Die) ",Drama,1979
1146,1162,"Ruling Class, The ",Comedy,1972
1147,1163,Mina Tannenbaum ,Drama,1994
1148,1164,Two or Three Things I Know About Her ,Drama,1966
1149,1165,"Bloody Child, The ","Drama,Thriller",1996
1150,1166,Farmer & Chase ,Comedy,1995
1151,1167,Dear God ,Comedy,1996
1152,1168,Bad Moon ,Horror,1996
1153,1169,American Dream ,Documentary,1990
1154,1170,Best of the Best 3: No Turning Back ,Action,1995
1155,1171,Bob Roberts ,Comedy,1992
1156,1172,Cinema Paradiso ,"Comedy,Drama,Romance",1988
1157,1173,"Cook the Thief His Wife & Her Lover, The ",Drama,1989
1158,1174,Grosse Fatigue ,Comedy,1994
1159,1175,Delicatessen ,"Comedy,Sci-Fi",1991
1160,1176,"Double Life of Veronique, The (La Double Vie de Véronique) ",Drama,1991
1161,1177,Enchanted April ,Drama,1991
1162,1178,Paths of Glory ,"Drama,War",1957
1163,1179,"Grifters, The ","Crime,Drama,Film-Noir",1990
1164,1180,Hear My Song ,Comedy,1991
1165,1181,"Shooter, The ",Action,1995
1166,1183,"English Patient, The ","Drama,Romance,War",1996
1167,1184,Mediterraneo ,"Comedy,War",1991
1168,1185,My Left Foot ,Drama,1989
1169,1186,"Sex, Lies, and Videotape ",Drama,1989
1170,1187,Passion Fish ,Drama,1992
1171,1188,Strictly Ballroom ,"Comedy,Romance",1992
1172,1189,"Thin Blue Line, The ",Documentary,1988
1173,1190,Tie Me Up! Tie Me Down! ,Drama,1990
1174,1191,Madonna: Truth or Dare ,Documentary,1991
1175,1192,Paris Is Burning ,Documentary,1990
1176,1193,One Flew Over the Cuckoo's Nest ,Drama,1975
1177,1194,Up in Smoke ,Comedy,1978
1178,1196,Star Wars: Episode V - The Empire Strikes Back ,"Action,Adventure,Drama,Sci-Fi,War",1980
1179,1197,"Princess Bride, The ","Action,Adventure,Comedy,Romance",1987
1180,1198,Raiders of the Lost Ark ,"Action,Adventure",1981
1181,1199,Brazil ,Sci-Fi,1985
1182,1200,Aliens ,"Action,Sci-Fi,Thriller,War",1986
1183,1201,"Good, The Bad and The Ugly, The ","Action,Western",1966
1184,1202,Withnail and I ,Comedy,1987
1185,1203,12 Angry Men ,Drama,1957
1186,1204,Lawrence of Arabia ,"Adventure,War",1962
1187,1205,"Transformers: The Movie, The ","Action,Animation,Children's,Sci-Fi,Thriller,War",1986
1188,1206,"Clockwork Orange, A ",Sci-Fi,1971
1189,1207,To Kill a Mockingbird ,Drama,1962
1190,1208,Apocalypse Now ,"Drama,War",1979
1191,1209,Once Upon a Time in the West ,Western,1969
1192,1210,Star Wars: Episode VI - Return of the Jedi ,"Action,Adventure,Romance,Sci-Fi,War",1983
1193,1211,Wings of Desire (Der Himmel über Berlin) ,"Comedy,Drama,Romance",1987
1194,1212,"Third Man, The ","Mystery,Thriller",1949
1195,1213,GoodFellas ,"Crime,Drama",1990
1196,1214,Alien ,"Action,Horror,Sci-Fi,Thriller",1979
1197,1215,Army of Darkness ,"Action,Adventure,Comedy,Horror,Sci-Fi",1993
1198,1216,"Big Blue, The (Le Grand Bleu) ","Adventure,Romance",1988
1199,1217,Ran ,"Drama,War",1985
1200,1218,"Killer, The (Die xue shuang xiong) ","Action,Thriller",1989
1201,1219,Psycho ,"Horror,Thriller",1960
1202,1220,"Blues Brothers, The ","Action,Comedy,Musical",1980
1203,1221,"Godfather: Part II, The ","Action,Crime,Drama",1974
1204,1222,Full Metal Jacket ,"Action,Drama,War",1987
1205,1223,"Grand Day Out, A ","Animation,Comedy",1992
1206,1224,Henry V ,"Drama,War",1989
1207,1225,Amadeus ,Drama,1984
1208,1226,"Quiet Man, The ","Comedy,Romance",1952
1209,1227,Once Upon a Time in America ,"Crime,Drama,Thriller",1984
1210,1228,Raging Bull ,Drama,1980
1211,1230,Annie Hall ,"Comedy,Romance",1977
1212,1231,"Right Stuff, The ",Drama,1983
1213,1232,Stalker ,"Mystery,Sci-Fi",1979
1214,1233,"Boat, The (Das Boot) ","Action,Drama,War",1981
1215,1234,"Sting, The ","Comedy,Crime",1973
1216,1235,Harold and Maude ,Comedy,1971
1217,1236,Trust ,"Comedy,Drama",1990
1218,1237,"Seventh Seal, The (Sjunde inseglet, Det) ",Drama,1957
1219,1238,Local Hero ,Comedy,1983
1220,1240,"Terminator, The ","Action,Sci-Fi,Thriller",1984
1221,1241,Braindead ,"Comedy,Horror",1992
1222,1242,Glory ,"Action,Drama,War",1989
1223,1243,Rosencrantz and Guildenstern Are Dead ,"Comedy,Drama",1990
1224,1244,Manhattan ,"Comedy,Drama,Romance",1979
1225,1245,Miller's Crossing ,Drama,1990
1226,1246,Dead Poets Society ,Drama,1989
1227,1247,"Graduate, The ","Drama,Romance",1967
1228,1248,Touch of Evil ,"Crime,Film-Noir,Thriller",1958
1229,1249,Nikita (La Femme Nikita) ,Thriller,1990
1230,1250,"Bridge on the River Kwai, The ","Drama,War",1957
1231,1251,8 1/2 ,Drama,1963
1232,1252,Chinatown ,"Film-Noir,Mystery,Thriller",1974
1233,1253,"Day the Earth Stood Still, The ","Drama,Sci-Fi",1951
1234,1254,"Treasure of the Sierra Madre, The ",Adventure,1948
1235,1255,Bad Taste ,"Comedy,Horror",1987
1236,1256,Duck Soup ,"Comedy,War",1933
1237,1257,Better Off Dead... ,Comedy,1985
1238,1258,"Shining, The ",Horror,1980
1239,1259,Stand by Me ,"Adventure,Comedy,Drama",1986
1240,1260,M ,"Crime,Film-Noir,Thriller",1931
1241,1261,Evil Dead II (Dead By Dawn) ,"Action,Adventure,Comedy,Horror",1987
1242,1262,"Great Escape, The ","Adventure,War",1963
1243,1263,"Deer Hunter, The ","Drama,War",1978
1244,1264,Diva ,"Action,Drama,Mystery,Romance,Thriller",1981
1245,1265,Groundhog Day ,"Comedy,Romance",1993
1246,1266,Unforgiven ,Western,1992
1247,1267,"Manchurian Candidate, The ","Film-Noir,Thriller",1962
1248,1268,Pump Up the Volume ,Drama,1990
1249,1269,Arsenic and Old Lace ,"Comedy,Mystery,Thriller",1944
1250,1270,Back to the Future ,"Comedy,Sci-Fi",1985
1251,1271,Fried Green Tomatoes ,Drama,1991
1252,1272,Patton ,"Drama,War",1970
1253,1273,Down by Law ,"Comedy,Drama",1986
1254,1274,Akira ,"Adventure,Animation,Sci-Fi,Thriller",1988
1255,1275,Highlander ,"Action,Adventure",1986
1256,1276,Cool Hand Luke ,"Comedy,Drama",1967
1257,1277,Cyrano de Bergerac ,"Action,Drama,Romance",1990
1258,1278,Young Frankenstein ,"Comedy,Horror",1974
1259,1279,Night on Earth ,"Comedy,Drama",1991
1260,1280,Raise the Red Lantern ,Drama,1991
1261,1281,"Great Dictator, The ",Comedy,1940
1262,1282,Fantasia ,"Animation,Children's,Musical",1940
1263,1283,High Noon ,Western,1952
1264,1284,"Big Sleep, The ","Film-Noir,Mystery",1946
1265,1285,Heathers ,Comedy,1989
1266,1286,Somewhere in Time ,"Drama,Romance",1980
1267,1287,Ben-Hur ,"Action,Adventure,Drama",1959
1268,1288,This Is Spinal Tap ,"Comedy,Drama,Musical",1984
1269,1289,Koyaanisqatsi ,"Documentary,War",1983
1270,1290,Some Kind of Wonderful ,"Drama,Romance",1987
1271,1291,Indiana Jones and the Last Crusade ,"Action,Adventure",1989
1272,1292,Being There ,Comedy,1979
1273,1293,Gandhi ,Drama,1982
1274,1294,M*A*S*H ,"Comedy,War",1970
1275,1295,"Unbearable Lightness of Being, The ",Drama,1988
1276,1296,"Room with a View, A ","Drama,Romance",1986
1277,1297,Real Genius ,Comedy,1985
1278,1298,Pink Floyd - The Wall ,"Drama,Musical,War",1982
1279,1299,"Killing Fields, The ","Drama,War",1984
1280,1300,My Life as a Dog (Mitt liv som hund) ,Drama,1985
1281,1301,Forbidden Planet ,Sci-Fi,1956
1282,1302,Field of Dreams ,Drama,1989
1283,1303,"Man Who Would Be King, The ",Adventure,1975
1284,1304,Butch Cassidy and the Sundance Kid ,"Action,Comedy,Western",1969
1285,1305,"Paris, Texas ",Drama,1984
1286,1306,Until the End of the World (Bis ans Ende der Welt) ,"Drama,Sci-Fi",1991
1287,1307,When Harry Met Sally... ,"Comedy,Romance",1989
1288,1308,I Shot a Man in Vegas ,Comedy,1995
1289,1309,Parallel Sons ,"Drama,Romance",1995
1290,1310,Hype! ,Documentary,1996
1291,1311,Santa with Muscles ,Comedy,1996
1292,1312,Female Perversions ,Drama,1996
1293,1313,Mad Dog Time ,Crime,1996
1294,1314,Breathing Room ,Romance,1996
1295,1315,Paris Was a Woman ,Documentary,1995
1296,1316,Anna ,Drama,1996
1297,1317,I'm Not Rappaport ,Comedy,1996
1298,1318,Blue Juice ,"Comedy,Drama",1995
1299,1319,Kids of Survival ,Documentary,1993
1300,1320,Alien³ ,"Action,Horror,Sci-Fi,Thriller",1992
1301,1321,"American Werewolf in London, An ",Horror,1981
1302,1322,Amityville 1992: It's About Time ,Horror,1992
1303,1323,Amityville 3-D ,Horror,1983
1304,1324,Amityville: Dollhouse ,Horror,1996
1305,1325,Amityville: A New Generation ,Horror,1993
1306,1326,Amityville II: The Possession ,Horror,1982
1307,1327,"Amityville Horror, The ",Horror,1979
1308,1328,"Amityville Curse, The ",Horror,1990
1309,1329,Blood For Dracula (Andy Warhol's Dracula) ,Horror,1974
1310,1330,April Fool's Day ,"Comedy,Horror",1986
1311,1331,Audrey Rose ,Horror,1977
1312,1332,"Believers, The ","Horror,Thriller",1987
1313,1333,"Birds, The ",Horror,1963
1314,1334,"Blob, The ","Horror,Sci-Fi",1958
1315,1335,Blood Beach ,"Action,Horror",1981
1316,1336,Body Parts ,Horror,1991
1317,1337,"Body Snatcher, The ",Horror,1945
1318,1339,Bram Stoker's Dracula ,"Horror,Romance",1992
1319,1340,Bride of Frankenstein ,Horror,1935
1320,1341,Burnt Offerings ,Horror,1976
1321,1342,Candyman ,Horror,1992
1322,1343,Cape Fear ,Thriller,1991
1323,1344,Cape Fear ,"Film-Noir,Thriller",1962
1324,1345,Carrie ,Horror,1976
1325,1346,Cat People ,Horror,1982
1326,1347,"Nightmare on Elm Street, A ",Horror,1984
1327,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) ",Horror,1922
1328,1349,Nosferatu a Venezia ,Horror,1986
1329,1350,"Omen, The ",Horror,1976
1330,1351,Blood & Wine ,Drama,1997
1331,1352,Albino Alligator ,"Crime,Thriller",1996
1332,1353,"Mirror Has Two Faces, The ","Comedy,Romance",1996
1333,1354,Breaking the Waves ,Drama,1996
1334,1355,Nightwatch ,"Horror,Thriller",1997
1335,1356,Star Trek: First Contact ,"Action,Adventure,Sci-Fi",1996
1336,1357,Shine ,"Drama,Romance",1996
1337,1358,Sling Blade ,"Drama,Thriller",1996
1338,1359,Jingle All the Way ,"Adventure,Children's,Comedy",1996
1339,1360,Identification of a Woman (Identificazione di una donna) ,Drama,1982
1340,1361,Paradise Lost: The Child Murders at Robin Hood Hills ,Documentary,1996
1341,1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) ",Drama,1970
1342,1363,"Preacher's Wife, The ",Drama,1996
1343,1364,Zero Kelvin (Kjærlighetens kjøtere) ,Action,1995
1344,1365,Ridicule ,Drama,1996
1345,1366,"Crucible, The ",Drama,1996
1346,1367,101 Dalmatians ,"Children's,Comedy",1996
1347,1368,"Forbidden Christ, The (Cristo proibito, Il) ",Drama,1950
1348,1369,I Can't Sleep (J'ai pas sommeil) ,"Drama,Thriller",1994
1349,1370,Die Hard 2 ,"Action,Thriller",1990
1350,1371,Star Trek: The Motion Picture ,"Action,Adventure,Sci-Fi",1979
1351,1372,Star Trek VI: The Undiscovered Country ,"Action,Adventure,Sci-Fi",1991
1352,1373,Star Trek V: The Final Frontier ,"Action,Adventure,Sci-Fi",1989
1353,1374,Star Trek: The Wrath of Khan ,"Action,Adventure,Sci-Fi",1982
1354,1375,Star Trek III: The Search for Spock ,"Action,Adventure,Sci-Fi",1984
1355,1376,Star Trek IV: The Voyage Home ,"Action,Adventure,Sci-Fi",1986
1356,1377,Batman Returns ,"Action,Adventure,Comedy,Crime",1992
1357,1378,Young Guns ,"Action,Comedy,Western",1988
1358,1379,Young Guns II ,"Action,Comedy,Western",1990
1359,1380,Grease ,"Comedy,Musical,Romance",1978
1360,1381,Grease 2 ,"Comedy,Musical,Romance",1982
1361,1382,Marked for Death ,"Action,Drama",1990
1362,1383,Adrenalin: Fear the Rush ,"Action,Sci-Fi",1996
1363,1384,"Substance of Fire, The ",Drama,1996
1364,1385,Under Siege ,Action,1992
1365,1386,Terror in a Texas Town ,Western,1958
1366,1387,Jaws ,"Action,Horror",1975
1367,1388,Jaws 2 ,"Action,Horror",1978
1368,1389,Jaws 3-D ,"Action,Horror",1983
1369,1390,My Fellow Americans ,Comedy,1996
1370,1391,Mars Attacks! ,"Action,Comedy,Sci-Fi,War",1996
1371,1392,Citizen Ruth ,"Comedy,Drama",1996
1372,1393,Jerry Maguire ,"Drama,Romance",1996
1373,1394,Raising Arizona ,Comedy,1987
1374,1395,Tin Men ,"Comedy,Drama",1987
1375,1396,Sneakers ,"Crime,Drama,Sci-Fi",1992
1376,1397,Bastard Out of Carolina ,Drama,1996
1377,1398,In Love and War ,"Romance,War",1996
1378,1399,Marvin's Room ,Drama,1996
1379,1400,Somebody is Waiting ,Drama,1996
1380,1401,Ghosts of Mississippi ,Drama,1996
1381,1404,Night Falls on Manhattan ,"Crime,Drama",1997
1382,1405,Beavis and Butt-head Do America ,"Animation,Comedy",1996
1383,1406,"Cérémonie, La ",Drama,1995
1384,1407,Scream ,"Horror,Thriller",1996
1385,1408,"Last of the Mohicans, The ","Action,Romance,War",1992
1386,1409,Michael ,"Comedy,Romance",1996
1387,1410,"Evening Star, The ","Comedy,Drama",1996
1388,1411,Hamlet ,Drama,1996
1389,1412,Some Mother's Son ,Drama,1996
1390,1413,"Whole Wide World, The ",Drama,1996
1391,1414,Mother ,Comedy,1996
1392,1415,"Thieves (Voleurs, Les) ","Crime,Drama,Romance",1996
1393,1416,Evita ,"Drama,Musical",1996
1394,1417,"Portrait of a Lady, The ",Drama,1996
1395,1419,Walkabout ,Drama,1971
1396,1420,Message to Love: The Isle of Wight Festival ,Documentary,1996
1397,1421,Grateful Dead ,Documentary,1995
1398,1422,Murder at 1600 ,"Mystery,Thriller",1997
1399,1423,Hearts and Minds ,Drama,1996
1400,1424,Inside ,Action,1996
1401,1425,Fierce Creatures ,Comedy,1997
1402,1426,Zeus and Roxanne ,Children's,1997
1403,1427,Turbulence ,Thriller,1997
1404,1428,Angel Baby ,Drama,1995
1405,1429,Jackie Chan's First Strike ,Action,1996
1406,1430,Underworld ,Thriller,1997
1407,1431,Beverly Hills Ninja ,"Action,Comedy",1997
1408,1432,Metro ,Action,1997
1409,1433,"Machine, The ","Comedy,Horror",1994
1410,1434,"Stranger, The ",Action,1994
1411,1436,Falling in Love Again ,Comedy,1980
1412,1437,"Cement Garden, The ",Drama,1993
1413,1438,Dante's Peak ,"Action,Thriller",1997
1414,1439,Meet Wally Sparks ,Comedy,1997
1415,1440,Amos & Andrew ,Comedy,1993
1416,1441,Benny & Joon ,"Comedy,Romance",1993
1417,1442,Prefontaine ,Drama,1997
1418,1443,"Tickle in the Heart, A ",Documentary,1996
1419,1444,Guantanamera ,Comedy,1994
1420,1445,McHale's Navy ,"Comedy,War",1997
1421,1446,Kolya ,Comedy,1996
1422,1447,Gridlock'd ,Crime,1997
1423,1448,Fire on the Mountain ,Documentary,1996
1424,1449,Waiting for Guffman ,Comedy,1996
1425,1450,Prisoner of the Mountains (Kavkazsky Plennik) ,War,1996
1426,1453,"Beautician and the Beast, The ","Comedy,Romance",1997
1427,1454,SubUrbia ,Comedy,1997
1428,1455,Hotel de Love ,"Comedy,Romance",1996
1429,1456,"Pest, The ",Comedy,1997
1430,1457,Fools Rush In ,"Comedy,Romance",1997
1431,1458,Touch ,Romance,1997
1432,1459,Absolute Power ,"Mystery,Thriller",1997
1433,1460,That Darn Cat! ,"Children's,Comedy,Mystery",1997
1434,1461,Vegas Vacation ,Comedy,1997
1435,1462,Unforgotten: Twenty-Five Years After Willowbrook ,Documentary,1996
1436,1463,That Old Feeling ,"Comedy,Romance",1997
1437,1464,Lost Highway ,Mystery,1997
1438,1465,Rosewood ,Drama,1997
1439,1466,Donnie Brasco ,"Crime,Drama",1997
1440,1467,Salut cousin! ,"Comedy,Drama",1996
1441,1468,Booty Call ,"Comedy,Romance",1997
1442,1470,Rhyme & Reason ,Documentary,1997
1443,1471,Boys Life 2 ,Drama,1997
1444,1472,City of Industry ,"Crime,Thriller",1997
1445,1473,Best Men ,"Action,Comedy,Crime,Drama",1997
1446,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) ,"Children's,Comedy",1997
1447,1475,Kama Sutra: A Tale of Love ,Romance,1996
1448,1476,Private Parts ,"Comedy,Drama",1997
1449,1477,Love Jones ,Romance,1997
1450,1479,"Saint, The ","Action,Romance,Thriller",1997
1451,1480,Smilla's Sense of Snow ,"Action,Drama,Thriller",1997
1452,1482,"Van, The ","Comedy,Drama",1996
1453,1483,Crash ,"Drama,Thriller",1996
1454,1484,"Daytrippers, The ",Mystery,1996
1455,1485,Liar Liar ,Comedy,1997
1456,1486,"Quiet Room, The ",Drama,1996
1457,1487,Selena ,"Drama,Musical",1997
1458,1488,"Devil's Own, The ","Action,Drama,Thriller,War",1997
1459,1489,Cats Don't Dance ,"Animation,Children's,Musical",1997
1460,1490,B*A*P*S ,Comedy,1997
1461,1493,Love and Other Catastrophes ,Romance,1996
1462,1494,"Sixth Man, The ",Comedy,1997
1463,1495,Turbo: A Power Rangers Movie ,"Action,Adventure,Children's",1997
1464,1496,Anna Karenina ,"Drama,Romance",1997
1465,1497,Double Team ,Action,1997
1466,1498,Inventing the Abbotts ,"Drama,Romance",1997
1467,1499,Anaconda ,"Action,Adventure,Thriller",1997
1468,1500,Grosse Pointe Blank ,"Comedy,Crime",1997
1469,1501,Keys to Tulsa ,Crime,1997
1470,1502,Kissed ,Romance,1996
1471,1503,8 Heads in a Duffel Bag ,Comedy,1997
1472,1504,Hollow Reed ,Drama,1996
1473,1507,Paradise Road ,"Drama,War",1997
1474,1508,Traveller ,Drama,1997
1475,1509,All Over Me ,Drama,1997
1476,1510,"Brother's Kiss, A ",Drama,1997
1477,1511,A Chef in Love ,Comedy,1996
1478,1513,Romy and Michele's High School Reunion ,Comedy,1997
1479,1514,Temptress Moon (Feng Yue) ,Romance,1996
1480,1515,Volcano ,"Drama,Thriller",1997
1481,1516,Children of the Revolution ,Comedy,1996
1482,1517,Austin Powers: International Man of Mystery ,Comedy,1997
1483,1518,Breakdown ,"Action,Thriller",1997
1484,1519,Broken English ,Drama,1996
1485,1520,Commandments ,Romance,1997
1486,1522,Ripe ,Drama,1996
1487,1523,"Truth or Consequences, N.M. ","Action,Crime,Romance",1997
1488,1524,"Turning, The ",Drama,1992
1489,1525,Warriors of Virtue ,"Action,Adventure,Children's,Fantasy",1997
1490,1526,Fathers' Day ,Comedy,1997
1491,1527,"Fifth Element, The ","Action,Sci-Fi",1997
1492,1528,Intimate Relations ,Comedy,1996
1493,1529,Nowhere ,Drama,1997
1494,1531,Losing Chase ,Drama,1996
1495,1532,Sprung ,Comedy,1997
1496,1533,"Promise, The (La Promesse) ",Drama,1996
1497,1534,"Bonheur, Le ",Drama,1965
1498,1535,Love! Valour! Compassion! ,"Drama,Romance",1997
1499,1537,Shall We Dance? (Shall We Dansu?) ,Comedy,1996
