item,user,rating,timestamp
1973,360,3.0,1428969600
1974,360,2.0,1429660800
1975,360,3.0,1432080000
1976,360,4.0,1432684800
1977,360,2.0,1433721600
1978,360,5.0,1440115200
1979,360,3.0,1453334400
1980,360,4.0,1455667200
1981,360,5.0,1468195200
1982,361,2.0,1455148800
1983,361,5.0,1456099200
1984,361,5.0,1457568000
11,361,4.0,1458086400
1985,361,5.0,1460937600
1986,361,5.0,1461542400
1987,361,5.0,1465948800
293,361,3.0,1466985600
1988,361,2.0,1468281600
1989,361,5.0,1471737600
1990,362,4.0,1423699200
428,362,4.0,1436918400
1991,362,4.0,1436918400
1992,362,3.0,1436918400
1521,362,5.0,1459123200
1993,362,5.0,1459123200
1994,362,5.0,1459123200
1995,362,4.0,1459123200
1996,363,5.0,1406505600
458,363,5.0,1409356800
1997,363,4.0,1409356800
1998,363,5.0,1412985600
1,363,4.0,1419984000
3,363,4.0,1419984000
1999,363,5.0,1421625600
1349,363,3.0,1432598400
2000,363,1.0,1435017600
504,363,1.0,1436400000
2001,363,5.0,1441584000
2002,363,5.0,1453680000
2003,363,5.0,1459900800
2004,364,5.0,1455235200
1278,364,5.0,1455235200
1644,364,5.0,1455235200
2005,364,5.0,1455235200
406,364,5.0,1456272000
2006,364,5.0,1460505600
2007,364,5.0,1460505600
2008,365,1.0,1386288000
1399,365,1.0,1425600000
2009,365,5.0,1449187200
1062,365,1.0,1451347200
442,365,5.0,1451347200
143,365,5.0,1451433600
2010,365,1.0,1466985600
2011,365,3.0,1467590400
2012,365,5.0,1470528000
18,366,5.0,1509235200
19,366,5.0,1509235200
20,366,5.0,1509235200
21,366,5.0,1509235200
22,366,5.0,1509235200
23,366,5.0,1509235200
24,366,5.0,1509235200
25,366,5.0,1509235200
2013,367,5.0,1452816000
512,367,4.0,1510790400
513,367,4.0,1510790400
512,367,4.0,1510790400
513,367,4.0,1510790400
732,367,5.0,1512432000
733,367,5.0,1512432000
2014,368,5.0,1442188800
2015,368,5.0,1464652800
2016,368,5.0,1484092800
2016,368,5.0,1484092800
2017,368,5.0,1484092800
2018,368,5.0,1497312000
2019,368,5.0,1503792000
646,369,1.0,1445472000
1223,369,5.0,1445472000
1673,369,5.0,1445472000
2020,369,1.0,1462492800
425,369,5.0,1476144000
850,369,5.0,1476144000
495,369,5.0,1476144000
706,369,5.0,1476144000
2021,369,5.0,1476144000
2022,369,5.0,1476144000
18,370,5.0,1468886400
19,370,5.0,1468886400
20,370,5.0,1468886400
21,370,5.0,1468886400
22,370,5.0,1468886400
23,370,5.0,1468886400
24,370,5.0,1468886400
25,370,5.0,1468886400
2023,371,5.0,1433203200
151,371,5.0,1433203200
545,371,5.0,1433203200
705,371,5.0,1433203200
2024,371,5.0,1433203200
2025,371,5.0,1433203200
2026,371,5.0,1433203200
2027,371,5.0,1433203200
1265,372,4.0,1463616000
2028,372,4.0,1464912000
624,372,3.0,1465430400
2029,372,4.0,1465430400
2030,372,2.0,1465862400
2031,372,2.0,1467158400
2032,372,5.0,1467158400
2033,372,4.0,1467244800
2034,372,3.0,1467763200
2035,372,3.0,1468454400
2036,372,3.0,1468800000
2037,372,3.0,1468800000
2038,372,4.0,1474502400
2039,373,5.0,1457481600
2040,373,5.0,1458000000
2041,373,1.0,1458345600
2042,373,5.0,1458345600
2043,373,4.0,1458345600
2044,373,5.0,1458345600
2045,373,5.0,1458345600
875,374,4.0,1433635200
813,374,2.0,1433635200
2046,374,2.0,1433635200
2047,374,5.0,1433635200
2048,374,5.0,1438300800
2049,374,1.0,1438300800
2050,374,5.0,1471132800
2051,375,5.0,1472169600
2052,375,2.0,1472774400
2053,375,5.0,1477353600
2054,375,5.0,1477353600
2055,375,5.0,1487980800
1718,375,5.0,1499990400
1718,375,5.0,1499990400
2056,376,3.0,1419552000
1380,376,2.0,1434931200
2057,376,3.0,1434931200
2058,376,5.0,1475366400
1714,376,5.0,1475366400
2059,376,5.0,1475366400
2060,376,5.0,1475366400
2061,376,4.0,1475366400
2062,376,5.0,1475366400
2063,376,3.0,1475452800
2064,377,5.0,1422748800
1288,377,5.0,1433462400
2065,377,5.0,1433462400
2066,377,5.0,1440028800
2067,377,2.0,1447632000
2068,377,2.0,1451088000
2069,377,2.0,1456272000
2070,378,5.0,1410998400
1672,378,5.0,1412985600
2071,378,5.0,1416528000
1034,378,5.0,1416528000
2072,378,5.0,1416528000
2073,378,5.0,1416528000
154,378,5.0,1456531200
2074,378,5.0,1456531200
2075,379,5.0,1387411200
2076,379,5.0,1390780800
2077,379,5.0,1391644800
2078,379,4.0,1422921600
2079,379,4.0,1422921600
2080,379,4.0,1439251200
262,379,5.0,1451347200
998,379,4.0,1451865600
423,379,3.0,1456099200
2081,380,5.0,1446508800
2082,380,4.0,1462838400
2083,380,5.0,1463875200
2084,380,5.0,1465862400
2085,380,5.0,1469664000
2086,380,5.0,1469664000
2087,380,5.0,1472688000
2088,381,3.0,1435622400
2089,381,3.0,1437782400
2090,381,3.0,1451865600
2091,381,1.0,1460678400
2092,381,2.0,1468195200
2093,381,4.0,1468886400
2094,381,3.0,1473984000
2095,381,2.0,1476921600
2096,382,4.0,1418342400
2097,382,4.0,1418342400
2098,382,3.0,1454198400
2099,382,4.0,1454284800
2100,382,4.0,1454284800
2101,382,4.0,1454284800
2102,382,4.0,1454457600
2103,382,4.0,1455840000
2104,382,5.0,1455840000
2105,382,4.0,1456358400
517,382,4.0,1456444800
452,382,4.0,1458864000
2106,382,4.0,1458864000
2107,382,5.0,1464134400
2108,382,4.0,1465171200
2109,382,4.0,1465171200
2110,382,4.0,1465257600
2111,382,5.0,1467072000
2112,382,3.0,1477008000
2113,382,4.0,1477008000
2114,382,4.0,1477008000
2115,382,3.0,1485302400
2116,382,4.0,1495411200
2117,382,5.0,1502150400
2118,382,4.0,1513987200
2119,382,5.0,1537401600
2120,383,5.0,1447632000
274,383,5.0,1447632000
274,383,5.0,1447632000
2121,383,5.0,1447632000
2122,383,5.0,1455494400
2123,383,5.0,1460937600
2124,383,5.0,1501632000
2125,383,5.0,1502323200
2126,383,5.0,1502323200
2127,384,5.0,1476921600
2128,384,4.0,1476921600
2129,384,5.0,1476921600
2130,384,5.0,1476921600
2131,384,5.0,1484870400
2132,384,5.0,1484870400
2133,384,4.0,1484870400
425,385,4.0,1435622400
2134,385,2.0,1446595200
2135,385,2.0,1446595200
2136,385,5.0,1460937600
2137,385,1.0,1460937600
2138,385,3.0,1465430400
2139,385,5.0,1465430400
2140,385,4.0,1465430400
1203,385,1.0,1466467200
2141,385,1.0,1466467200
2142,385,2.0,1519516800
2143,385,3.0,1519516800
2144,385,4.0,1519516800
2145,385,4.0,1519516800
2146,385,2.0,1519516800
2147,385,3.0,1532304000
2148,386,5.0,1458086400
2149,386,4.0,1458086400
2150,386,5.0,1458086400
2151,386,5.0,1458086400
2152,386,5.0,1459900800
99,386,5.0,1490313600
2153,386,4.0,1490313600
2154,386,4.0,1490313600
2155,386,5.0,1490313600
2156,386,3.0,1490313600
2157,387,1.0,1434931200
2158,387,1.0,1441584000
2159,387,2.0,1445817600
2160,387,3.0,1445817600
2161,387,2.0,1453420800
2162,387,4.0,1475193600
2163,387,1.0,1496793600
2164,388,5.0,1361059200
2165,388,4.0,1467158400
2166,388,4.0,1471392000
2167,388,3.0,1471651200
517,388,5.0,1474243200
2168,388,3.0,1474675200
2169,388,3.0,1475107200
2170,388,3.0,1475107200
2171,388,5.0,1482105600
781,388,5.0,1492214400
2172,389,5.0,1445212800
2173,389,1.0,1447977600
2174,389,4.0,1450310400
512,389,2.0,1518825600
513,389,2.0,1518825600
512,389,2.0,1518825600
513,389,2.0,1518825600
2175,390,4.0,1451260800
2176,390,5.0,1452038400
2177,390,5.0,1458345600
2178,390,5.0,1458345600
2179,390,5.0,1461196800
2180,390,4.0,1462579200
2181,390,5.0,1463616000
2182,390,5.0,1468800000
2183,391,5.0,1453248000
1789,391,4.0,1454630400
2184,391,1.0,1458777600
2185,391,5.0,1458777600
2186,391,5.0,1471392000
2187,391,4.0,1485907200
2188,391,1.0,1518652800
2189,392,5.0,1473552000
2190,392,4.0,1475625600
644,392,5.0,1476662400
2191,392,5.0,1476662400
2192,392,4.0,1477094400
2193,392,4.0,1477612800
780,392,5.0,1478044800
2194,392,5.0,1481414400
2195,393,5.0,1426636800
542,393,5.0,1429920000
742,393,5.0,1433376000
1353,393,5.0,1436227200
2196,393,5.0,1438214400
2197,393,5.0,1438214400
2198,393,5.0,1449273600
2199,394,5.0,1402185600
2200,394,5.0,1405555200
2201,394,5.0,1420243200
2202,394,5.0,1453852800
2203,394,2.0,1459814400
2204,394,2.0,1468886400
2205,394,5.0,1472515200
1035,395,5.0,1431388800
2206,395,5.0,1431388800
2207,395,5.0,1431388800
2208,395,5.0,1431388800
2209,395,5.0,1431388800
2210,395,4.0,1438300800
2211,395,4.0,1438300800
2212,395,5.0,1438300800
1230,395,3.0,1438300800
18,396,5.0,1497312000
19,396,5.0,1497312000
20,396,5.0,1497312000
21,396,5.0,1497312000
22,396,5.0,1497312000
23,396,5.0,1497312000
24,396,5.0,1497312000
25,396,5.0,1497312000
2213,397,2.0,1421280000
2214,397,5.0,1422835200
258,397,1.0,1425513600
2215,397,5.0,1425513600
265,397,1.0,1431388800
2216,397,2.0,1437350400
2217,397,2.0,1446508800
2218,397,5.0,1468108800
2219,398,3.0,1401321600
2220,398,2.0,1402617600
2221,398,5.0,1437955200
2222,398,4.0,1437955200
2223,398,4.0,1437955200
2224,398,1.0,1437955200
2225,398,3.0,1482883200
2226,399,5.0,1522368000
2227,399,5.0,1522368000
2228,399,5.0,1522368000
2191,399,5.0,1522368000
2229,399,5.0,1530748800
2230,399,5.0,1530748800
2231,399,5.0,1530748800
18,400,4.0,1499385600
19,400,4.0,1499385600
20,400,4.0,1499385600
21,400,4.0,1499385600
22,400,4.0,1499385600
23,400,4.0,1499385600
24,400,4.0,1499385600
25,400,4.0,1499385600
18,401,5.0,1482883200
19,401,5.0,1482883200
20,401,5.0,1482883200
21,401,5.0,1482883200
22,401,5.0,1482883200
23,401,5.0,1482883200
24,401,5.0,1482883200
25,401,5.0,1482883200
2232,402,4.0,1389744000
1686,402,1.0,1398384000
2233,402,3.0,1408924800
2234,402,5.0,1448236800
2235,402,4.0,1453248000
2236,402,2.0,1485129600
2237,402,5.0,1487635200
2238,403,5.0,1440028800
2239,403,5.0,1440028800
2239,403,5.0,1440028800
2240,403,4.0,1441411200
394,403,5.0,1443830400
2241,403,2.0,1445126400
2242,403,5.0,1461801600
2243,403,2.0,1483142400
2244,403,3.0,1483142400
2245,404,5.0,1432771200
2246,404,4.0,1433721600
2247,404,5.0,1440288000
2248,404,5.0,1442880000
2249,404,5.0,1446163200
2250,404,5.0,1449360000
2251,404,5.0,1453075200
2252,404,4.0,1455667200
2253,404,4.0,1455667200
2254,404,5.0,1456704000
2255,404,4.0,1459209600
2256,404,5.0,1462233600
900,404,5.0,1463443200
2257,404,4.0,1464480000
2258,404,5.0,1467072000
2259,404,4.0,1470528000
18,405,4.0,1487635200
19,405,4.0,1487635200
20,405,4.0,1487635200
21,405,4.0,1487635200
22,405,4.0,1487635200
23,405,4.0,1487635200
24,405,4.0,1487635200
25,405,4.0,1487635200
2260,406,4.0,1408147200
2261,406,5.0,1420416000
2262,406,4.0,1437868800
2263,406,5.0,1437868800
2264,406,3.0,1439596800
2265,406,2.0,1445126400
2266,406,3.0,1464825600
2267,406,3.0,1470441600
1810,406,2.0,1475366400
2268,406,3.0,1492387200
2269,406,3.0,1499644800
2270,407,5.0,1462406400
2271,407,5.0,1462406400
2272,407,2.0,1464825600
353,407,5.0,1468800000
2273,407,3.0,1468800000
2274,407,5.0,1484956800
2275,407,3.0,1489708800
2276,408,4.0,1431561600
2277,408,4.0,1431561600
2278,408,5.0,1434585600
2279,408,5.0,1435881600
151,408,4.0,1468540800
2280,408,3.0,1468540800
425,408,1.0,1469059200
2281,408,1.0,1471392000
1462,409,3.0,1453852800
1278,409,3.0,1453852800
2282,409,3.0,1453852800
2283,409,2.0,1454112000
2284,409,2.0,1457222400
343,409,2.0,1457222400
1643,409,2.0,1468886400
18,410,4.0,1489536000
19,410,4.0,1489536000
20,410,4.0,1489536000
21,410,4.0,1489536000
22,410,4.0,1489536000
23,410,4.0,1489536000
24,410,4.0,1489536000
25,410,4.0,1489536000
18,411,4.0,1494806400
19,411,4.0,1494806400
20,411,4.0,1494806400
21,411,4.0,1494806400
22,411,4.0,1494806400
23,411,4.0,1494806400
24,411,4.0,1494806400
25,411,4.0,1494806400
2285,412,5.0,1393113600
2286,412,4.0,1393113600
2287,412,4.0,1421712000
2288,412,4.0,1445040000
143,412,5.0,1445040000
258,412,5.0,1453593600
1898,412,5.0,1454112000
2289,413,5.0,1484438400
2290,413,5.0,1484438400
2291,413,5.0,1484438400
18,413,5.0,1491782400
19,413,5.0,1491782400
20,413,5.0,1491782400
21,413,5.0,1491782400
22,413,5.0,1491782400
23,413,5.0,1491782400
24,413,5.0,1491782400
25,413,5.0,1491782400
2292,413,4.0,1497139200
2293,414,4.0,1423008000
2294,414,4.0,1451865600
2295,414,2.0,1475366400
2296,414,2.0,1476662400
2297,414,4.0,1482192000
2298,414,4.0,1483920000
2299,414,5.0,1506902400
18,415,5.0,1491609600
19,415,5.0,1491609600
20,415,5.0,1491609600
21,415,5.0,1491609600
22,415,5.0,1491609600
23,415,5.0,1491609600
24,415,5.0,1491609600
25,415,5.0,1491609600
2300,416,5.0,1392163200
1935,416,1.0,1392163200
406,416,3.0,1412899200
2301,416,3.0,1412899200
2302,416,1.0,1431993600
1382,416,4.0,1466380800
1208,416,5.0,1466380800
2303,416,5.0,1521417600
2304,417,4.0,1392681600
2305,417,4.0,1419638400
2306,417,5.0,1419638400
2307,417,5.0,1419638400
2308,417,4.0,1419638400
2309,417,4.0,1455408000
2310,417,5.0,1459814400
18,418,5.0,1484179200
19,418,5.0,1484179200
20,418,5.0,1484179200
21,418,5.0,1484179200
22,418,5.0,1484179200
23,418,5.0,1484179200
24,418,5.0,1484179200
25,418,5.0,1484179200
626,419,5.0,1440720000
2311,419,5.0,1440720000
2312,419,5.0,1440720000
974,419,5.0,1453161600
2313,419,1.0,1458432000
2314,419,3.0,1465862400
168,419,5.0,1467676800
2315,419,3.0,1487289600
2316,419,1.0,1500163200
587,420,4.0,1382486400
1,420,4.0,1382486400
3,420,4.0,1382486400
2317,420,2.0,1382486400
976,420,3.0,1382486400
355,420,4.0,1412726400
346,420,5.0,1412726400
2318,421,5.0,1408320000
2319,421,3.0,1463529600
2320,421,5.0,1465776000
667,421,4.0,1465776000
2321,421,4.0,1466985600
2322,421,4.0,1471305600
2323,421,5.0,1477267200
2324,422,3.0,1433808000
2325,422,5.0,1438905600
2326,422,4.0,1438905600
80,422,4.0,1442448000
2327,422,4.0,1442448000
2328,422,4.0,1448323200
2329,422,5.0,1449273600
2330,422,4.0,1460937600
2331,422,4.0,1464825600
2332,422,4.0,1474156800
512,423,5.0,1485129600
512,423,5.0,1485129600
2333,423,5.0,1485129600
512,423,5.0,1489190400
513,423,5.0,1489190400
512,423,5.0,1489190400
513,423,5.0,1489190400
2334,423,5.0,1521763200
21,424,3.0,1526342400
22,424,3.0,1526342400
23,424,3.0,1526342400
24,424,3.0,1526342400
25,424,3.0,1526342400
18,424,3.0,1526342400
19,424,3.0,1526342400
20,424,3.0,1526342400
2335,425,5.0,1382400000
66,425,5.0,1388188800
460,425,4.0,1401148800
2336,425,4.0,1404345600
2337,425,4.0,1420675200
2338,425,2.0,1426464000
2339,425,4.0,1462060800
2340,426,5.0,1348790400
2341,426,4.0,1447891200
2342,426,4.0,1457568000
2343,426,3.0,1466726400
2344,426,4.0,1475798400
2345,426,3.0,1482451200
2346,426,1.0,1497484800
2347,426,5.0,1515715200
2348,426,5.0,1529539200
18,427,4.0,1461110400
19,427,4.0,1461110400
20,427,4.0,1461110400
21,427,4.0,1461110400
22,427,4.0,1461110400
23,427,4.0,1461110400
24,427,4.0,1461110400
25,427,4.0,1461110400
2349,428,5.0,1427587200
810,428,1.0,1433030400
2350,428,5.0,1433030400
2351,428,3.0,1433030400
2352,428,5.0,1467936000
2353,428,2.0,1468800000
2354,428,1.0,1485129600
442,429,5.0,1446508800
529,429,5.0,1446508800
1333,429,5.0,1449014400
2355,429,5.0,1450051200
2356,429,4.0,1454371200
2357,429,5.0,1456185600
159,429,5.0,1459728000
2358,429,5.0,1462579200
2359,429,4.0,1463184000
2360,429,5.0,1464566400
2361,429,5.0,1468454400
2362,430,2.0,1460678400
2363,430,5.0,1472428800
727,430,4.0,1474502400
780,430,5.0,1479427200
150,430,3.0,1479600000
2364,430,5.0,1490400000
2365,430,5.0,1497830400
2366,430,4.0,1500768000
18,431,5.0,1477699200
19,431,5.0,1477699200
20,431,5.0,1477699200
21,431,5.0,1477699200
22,431,5.0,1477699200
23,431,5.0,1477699200
24,431,5.0,1477699200
25,431,5.0,1477699200
2367,432,5.0,1387152000
2368,432,4.0,1387238400
190,432,5.0,1390780800
1807,432,5.0,1391817600
2369,432,3.0,1394064000
207,432,5.0,1395360000
2370,432,5.0,1402704000
2371,433,4.0,1458259200
2372,433,5.0,1459468800
1985,433,5.0,1460678400
2373,433,5.0,1466035200
2374,433,5.0,1466035200
2375,433,4.0,1466294400
2376,433,3.0,1468972800
293,433,5.0,1469404800
2377,433,5.0,1470441600
2378,434,4.0,1409443200
2379,434,5.0,1419379200
2380,434,5.0,1427673600
2381,434,4.0,1445990400
2382,434,4.0,1447718400
2383,434,5.0,1456876800
2384,434,5.0,1468195200
2385,434,3.0,1468800000
2386,434,5.0,1473120000
18,435,5.0,1486857600
19,435,5.0,1486857600
20,435,5.0,1486857600
21,435,5.0,1486857600
22,435,5.0,1486857600
23,435,5.0,1486857600
24,435,5.0,1486857600
25,435,5.0,1486857600
932,436,2.0,1464652800
2387,436,4.0,1469664000
2388,436,2.0,1479168000
2389,436,4.0,1479168000
2390,436,2.0,1479168000
2391,436,4.0,1479168000
91,436,4.0,1480032000
2392,436,3.0,1496793600
1531,437,4.0,1375056000
2393,437,5.0,1375228800
224,437,5.0,1398643200
2394,437,5.0,1399852800
2395,437,5.0,1401580800
2396,437,4.0,1410048000
2397,437,4.0,1418601600
2398,437,5.0,1427328000
2399,438,5.0,1454198400
2400,438,4.0,1464048000
1155,438,5.0,1465171200
2401,438,4.0,1466899200
2402,438,5.0,1468972800
1241,438,4.0,1475107200
2403,438,3.0,1481932800
2404,438,5.0,1482105600
2405,438,4.0,1490140800
2406,438,4.0,1490918400
1478,439,3.0,1427328000
2407,439,4.0,1427328000
2408,439,4.0,1432857600
512,439,5.0,1457827200
512,439,5.0,1457827200
512,439,5.0,1457827200
512,439,5.0,1457827200
348,440,5.0,1458950400
2409,440,1.0,1458950400
2410,440,4.0,1458950400
2411,440,1.0,1458950400
2343,440,1.0,1459382400
2412,440,1.0,1463011200
2413,440,2.0,1467072000
168,440,4.0,1533513600
1520,441,4.0,1443484800
2414,441,4.0,1443484800
2415,441,3.0,1455753600
2416,441,3.0,1456185600
1234,441,4.0,1460246400
2417,441,5.0,1488240000
2418,441,1.0,1526342400
2419,442,2.0,1463529600
2420,442,4.0,1463529600
2421,442,4.0,1474934400
2422,442,4.0,1474934400
2423,442,1.0,1474934400
2424,442,5.0,1474934400
2425,442,4.0,1474934400
2426,442,4.0,1474934400
2427,442,1.0,1474934400
2428,442,5.0,1474934400
2429,442,5.0,1474934400
2430,442,2.0,1474934400
2431,442,2.0,1474934400
2432,442,1.0,1474934400
2433,443,3.0,1484524800
2434,443,5.0,1484611200
2435,443,5.0,1484611200
2436,443,3.0,1484611200
2437,443,3.0,1485302400
2438,443,4.0,1485302400
2439,443,2.0,1491264000
2440,444,4.0,1435708800
2441,444,1.0,1435881600
2442,444,5.0,1446163200
1278,444,5.0,1447027200
2443,444,5.0,1447113600
2444,444,5.0,1453766400
2445,444,5.0,1459728000
2446,444,5.0,1483056000
1334,444,5.0,1487116800
2422,444,5.0,1489622400
143,445,4.0,1447286400
495,445,4.0,1447372800
353,445,5.0,1447372800
646,445,5.0,1447372800
2447,445,4.0,1447372800
425,445,4.0,1449100800
2448,445,5.0,1449100800
2449,445,5.0,1462665600
2450,446,5.0,1461196800
2451,446,5.0,1462320000
2452,446,5.0,1465948800
2453,446,5.0,1471392000
2454,446,5.0,1487808000
2455,446,5.0,1487980800
2456,446,5.0,1489363200
18,447,5.0,1524009600
19,447,5.0,1524009600
20,447,5.0,1524009600
21,447,5.0,1524009600
22,447,5.0,1524009600
23,447,5.0,1524009600
24,447,5.0,1524009600
25,447,5.0,1524009600
2457,448,5.0,1421625600
2458,448,3.0,1433894400
2459,448,3.0,1433894400
2460,448,5.0,1468800000
2461,448,3.0,1474416000
2462,448,5.0,1476489600
2463,448,5.0,1510704000
527,449,4.0,1447113600
1520,449,2.0,1460505600
2464,449,3.0,1460678400
2465,449,3.0,1461283200
2466,449,2.0,1469577600
2467,449,3.0,1473120000
2468,449,5.0,1484956800
2469,449,3.0,1488067200
1894,449,4.0,1492992000
2470,450,3.0,1459814400
2313,450,2.0,1459814400
2471,450,3.0,1459814400
2472,450,3.0,1459814400
2473,450,2.0,1459814400
661,450,3.0,1460764800
2474,450,2.0,1460764800
2475,450,4.0,1460764800
743,451,5.0,1430092800
422,451,5.0,1443484800
2476,451,5.0,1444348800
2477,451,5.0,1448150400
146,451,5.0,1448150400
47,451,4.0,1448150400
442,451,5.0,1451865600
2478,452,5.0,1432857600
2479,452,5.0,1446854400
1224,452,5.0,1448150400
2480,452,5.0,1448150400
2481,452,5.0,1448150400
2482,452,5.0,1455753600
1552,452,2.0,1467072000
2483,452,5.0,1502755200
1262,453,5.0,1429920000
420,453,5.0,1429920000
634,453,5.0,1429920000
2484,453,5.0,1429920000
2485,453,5.0,1429920000
959,453,5.0,1429920000
2486,453,5.0,1429920000
18,454,5.0,1478476800
19,454,5.0,1478476800
20,454,5.0,1478476800
21,454,5.0,1478476800
22,454,5.0,1478476800
23,454,5.0,1478476800
24,454,5.0,1478476800
25,454,5.0,1478476800
2487,455,5.0,1414022400
2488,455,5.0,1452729600
2489,455,5.0,1452988800
2490,455,5.0,1452988800
2491,455,5.0,1452988800
2492,455,5.0,1468972800
2493,455,1.0,1468972800
2494,455,1.0,1468972800
2495,455,5.0,1472515200
2496,456,4.0,1419897600
2497,456,4.0,1419897600
2498,456,4.0,1419897600
2499,456,4.0,1419897600
158,456,4.0,1419897600
2500,456,4.0,1419897600
2501,456,1.0,1421193600
1,456,1.0,1426636800
3,456,1.0,1426636800
2502,457,5.0,1451692800
2503,457,5.0,1452729600
2504,457,3.0,1453507200
2505,457,4.0,1454112000
348,457,5.0,1468022400
2506,457,5.0,1469145600
2507,457,5.0,1498694400
2508,458,5.0,1417564800
2003,458,5.0,1447891200
426,458,4.0,1447891200
2509,458,5.0,1447891200
2510,458,3.0,1447891200
2004,458,5.0,1448150400
534,458,5.0,1448150400
2511,458,5.0,1451260800
2512,458,5.0,1452124800
2513,459,3.0,1446508800
2514,459,5.0,1459641600
2515,459,4.0,1464652800
2516,459,5.0,1465171200
2517,459,5.0,1466380800
2518,459,4.0,1468108800
2519,459,4.0,1469318400
2520,459,4.0,1471305600
2521,459,4.0,1471910400
2522,460,5.0,1418428800
2523,460,3.0,1418428800
1560,460,5.0,1419033600
2524,460,5.0,1431820800
1230,460,4.0,1439078400
2525,460,5.0,1465948800
2526,460,5.0,1515369600
2527,461,1.0,1418515200
2528,461,1.0,1418515200
2529,461,5.0,1418515200
458,461,1.0,1453507200
353,461,2.0,1453507200
2530,461,3.0,1453507200
2531,461,1.0,1513468800
2532,461,3.0,1513468800
2533,462,2.0,1458000000
2534,462,2.0,1458000000
2337,462,2.0,1459987200
2535,462,3.0,1459987200
2536,462,3.0,1459987200
2537,462,2.0,1485043200
2538,462,4.0,1485043200
18,463,5.0,1463529600
19,463,5.0,1463529600
20,463,5.0,1463529600
21,463,5.0,1463529600
22,463,5.0,1463529600
23,463,5.0,1463529600
24,463,5.0,1463529600
25,463,5.0,1463529600
2539,463,4.0,1468627200
2540,464,5.0,1424995200
126,464,5.0,1432598400
2541,464,4.0,1432598400
2542,464,5.0,1432598400
2543,464,2.0,1441152000
2544,464,5.0,1444953600
2545,464,5.0,1452988800
2546,464,3.0,1460937600
2547,464,4.0,1470355200
18,465,5.0,1514505600
19,465,5.0,1514505600
20,465,5.0,1514505600
21,465,5.0,1514505600
22,465,5.0,1514505600
23,465,5.0,1514505600
24,465,5.0,1514505600
25,465,5.0,1514505600
1785,466,5.0,1438905600
2548,466,5.0,1438905600
2549,466,2.0,1438905600
572,466,5.0,1439078400
2550,466,5.0,1439942400
2551,466,5.0,1439942400
2552,466,5.0,1441756800
2553,466,5.0,1447545600
346,467,4.0,1408406400
192,467,2.0,1408406400
2554,467,4.0,1417564800
848,467,3.0,1448409600
2555,467,3.0,1448409600
429,467,2.0,1448409600
2556,467,4.0,1469145600
2557,467,4.0,1471305600
2558,467,3.0,1471305600
2559,468,5.0,1459555200
2560,468,4.0,1463961600
881,468,2.0,1473292800
2561,468,5.0,1473292800
2562,468,5.0,1494288000
2563,468,2.0,1497052800
2564,468,5.0,1514160000
18,469,2.0,1459123200
19,469,2.0,1459123200
20,469,2.0,1459123200
21,469,2.0,1459123200
22,469,2.0,1459123200
23,469,2.0,1459123200
24,469,2.0,1459123200
25,469,2.0,1459123200
18,470,5.0,1509753600
19,470,5.0,1509753600
20,470,5.0,1509753600
21,470,5.0,1509753600
22,470,5.0,1509753600
23,470,5.0,1509753600
24,470,5.0,1509753600
25,470,5.0,1509753600
2565,471,4.0,1331683200
2566,471,1.0,1381708800
1692,471,3.0,1381708800
2567,471,3.0,1386633600
2568,471,3.0,1387756800
2569,471,5.0,1392076800
2570,471,1.0,1393459200
2571,471,3.0,1394841600
1381,471,1.0,1411689600
2572,471,1.0,1411689600
2573,471,1.0,1411689600
2574,471,3.0,1412121600
80,471,5.0,1419724800
2575,471,5.0,1421107200
468,471,3.0,1421884800
2576,471,4.0,1424476800
2577,471,3.0,1427846400
2578,471,5.0,1428278400
2277,471,4.0,1428796800
2579,471,5.0,1431388800
2580,471,3.0,1437955200
2581,471,5.0,1440374400
2582,471,1.0,1444089600
2583,471,4.0,1458864000
1563,471,1.0,1463529600
2584,471,2.0,1486857600
2585,471,2.0,1503964800
2586,471,5.0,1523836800
2587,471,1.0,1523836800
18,472,4.0,1503532800
19,472,4.0,1503532800
20,472,4.0,1503532800
21,472,4.0,1503532800
22,472,4.0,1503532800
23,472,4.0,1503532800
24,472,4.0,1503532800
25,472,4.0,1503532800
18,473,5.0,1468368000
19,473,5.0,1468368000
20,473,5.0,1468368000
21,473,5.0,1468368000
22,473,5.0,1468368000
23,473,5.0,1468368000
24,473,5.0,1468368000
25,473,5.0,1468368000
718,474,4.0,1431388800
719,474,2.0,1431388800
2588,474,3.0,1431561600
2589,474,1.0,1481846400
425,474,5.0,1482969600
934,474,2.0,1482969600
1276,474,2.0,1482969600
1177,475,4.0,1457568000
550,475,5.0,1457568000
420,475,4.0,1457568000
151,475,5.0,1457568000
424,475,5.0,1457568000
422,475,5.0,1457568000
743,475,3.0,1457568000
2590,476,1.0,1435795200
66,476,1.0,1444262400
2591,476,1.0,1444262400
150,476,5.0,1470182400
151,476,5.0,1470182400
424,476,5.0,1470182400
847,476,2.0,1470182400
2592,476,3.0,1470182400
2593,476,5.0,1470182400
455,476,5.0,1471392000
850,476,5.0,1471392000
2594,476,5.0,1471392000
2595,477,4.0,1435104000
2596,477,1.0,1492473600
2597,477,4.0,1493769600
2361,477,3.0,1499299200
2598,477,1.0,1504569600
2599,477,5.0,1517961600
2600,477,5.0,1521417600
